Corr	In/Out	Num	Fecha	Hora
5581	0	302	20140128	1711
5610	1	302	20140129	745
5640	0	302	20140129	1714
5671	1	302	20140130	839
5685	0	302	20140130	1225
5697	1	302	20140130	1428
5732	1	302	20140131	801
6065	1	302	20140212	1324
6066	0	302	20140212	1342
6233	1	302	20140219	1123
6253	0	302	20140219	1432
6769	1	302	20140226	1158
6800	0	302	20140226	1223
6936	1	302	20140227	1111
6997	0	302	20140227	1408
7226	1	302	20140303	729
7349	0	302	20140303	1823
7604	1	302	20140305	905
7674	0	302	20140305	1601
7788	1	302	20140306	811
7800	0	302	20140306	1129
7861	1	302	20140306	1416
7916	0	302	20140306	1811
7976	1	302	20140307	748
8174	1	302	20140310	727
8312	0	302	20140310	1747
8383	1	302	20140311	730
8519	0	302	20140311	1819
8584	1	302	20140312	844
8668	0	302	20140312	1553
8909	0	302	20140313	1823
8975	1	302	20140314	714
9081	0	302	20140314	1658
9162	1	302	20140317	708
9310	0	302	20140317	1750
9410	1	302	20140318	717
9570	0	302	20140318	1827
9656	1	302	20140319	721
9826	0	302	20140319	1837
10062	0	302	20140320	1738
10192	1	302	20140321	719
10353	0	302	20140321	1711
10474	1	302	20140324	723
10602	0	302	20140324	1732
10744	1	302	20140325	725
10913	0	302	20140325	1942
10997	1	302	20140326	724
11275	1	302	20140327	723
11437	0	302	20140327	1844
11670	0	302	20140328	1650
12917	1	302	20140404	722
13227	1	302	20140407	745
159	1	303	20131214	622
161	0	303	20131214	724
164	1	303	20131214	734
165	1	303	20131214	734
166	1	303	20131214	734
167	1	303	20131214	734
168	1	303	20131214	734
195	1	303	20131214	1219
488	1	303	20131217	808
501	0	303	20131217	927
818	1	303	20131218	1426
1055	1	303	20131219	1553
2462	1	303	20131231	2100
2596	0	303	20140102	1427
2794	1	303	20140103	1434
2852	1	303	20140103	1908
2868	1	303	20140106	620
2964	1	303	20140106	1220
3051	0	303	20140106	1745
3490	1	303	20140109	941
5479	0	303	20140127	936
5868	1	303	20140205	621
5869	1	303	20140205	621
5870	1	303	20140205	621
5871	1	303	20140205	622
5902	0	303	20140205	1431
5982	1	303	20140209	1415
5983	0	303	20140209	2146
5984	0	303	20140209	2146
6014	1	303	20140210	1413
6039	1	303	20140211	1427
6049	0	303	20140211	2206
6050	0	303	20140211	2206
6051	0	303	20140211	2206
6070	1	303	20140212	1420
6080	0	303	20140212	2210
6099	1	303	20140213	1414
6107	0	303	20140213	2217
6123	1	303	20140214	1417
6136	0	303	20140214	2223
6139	0	303	20140216	2151
6140	1	303	20140217	616
6485	1	303	20140224	1421
6826	1	303	20140226	1421
7001	1	303	20140227	1420
7045	0	303	20140227	2222
7137	1	303	20140228	1425
7189	0	303	20140228	2217
7193	1	303	20140301	1420
7195	0	303	20140301	2200
7360	0	303	20140303	2212
7489	1	303	20140304	1422
7660	1	303	20140305	1420
7746	1	303	20140306	640
8059	1	303	20140307	1423
8118	1	303	20140308	1424
8131	0	303	20140308	2224
8133	1	303	20140310	623
8265	0	303	20140310	1444
8348	1	303	20140311	635
8349	1	303	20140311	635
8466	0	303	20140311	1434
8660	0	303	20140312	1441
8745	1	303	20140313	629
8858	0	303	20140313	1435
8952	1	303	20140314	625
9040	0	303	20140314	1444
9260	1	303	20140317	1425
9371	0	303	20140317	2236
9512	1	303	20140318	1426
9615	0	303	20140318	2229
9616	0	303	20140318	2229
9743	1	303	20140319	1419
10295	1	303	20140321	1425
10424	1	303	20140322	1425
10432	0	303	20140322	2235
10433	0	303	20140322	2235
10436	1	303	20140324	617
10568	0	303	20140324	1435
10698	1	303	20140325	615
10820	0	303	20140325	1437
10951	1	303	20140326	618
11102	0	303	20140326	1436
11231	1	303	20140327	620
11379	0	303	20140327	1434
11492	1	303	20140328	623
11650	0	303	20140328	1612
11737	1	303	20140329	628
11769	0	303	20140329	1434
11915	1	303	20140331	1425
12052	0	303	20140331	2240
12197	1	303	20140401	1418
12463	1	303	20140402	1426
12609	0	303	20140402	2233
12741	1	303	20140403	1420
13030	1	303	20140404	1431
13170	1	303	20140405	1429
13171	1	303	20140405	1429
13182	0	303	20140405	2230
13185	1	303	20140407	624
13320	0	303	20140407	1435
35	0	304	20131213	1213
92	0	304	20131213	1518
272	0	304	20131216	1138
385	0	304	20131216	1739
473	1	304	20131217	714
483	0	304	20131217	741
493	1	304	20131217	826
540	0	304	20131217	1213
588	1	304	20131217	1507
643	0	304	20131217	2009
682	1	304	20131218	708
750	0	304	20131218	1201
799	1	304	20131218	1401
907	0	304	20131218	2009
987	0	304	20131219	1159
1039	1	304	20131219	1411
1078	0	304	20131219	1739
1186	1	304	20131220	949
1225	0	304	20131220	1208
1269	1	304	20131220	1407
1297	0	304	20131220	1638
1407	1	304	20131223	717
1518	0	304	20131223	1528
1520	1	304	20131223	1551
1552	0	304	20131223	1734
1630	1	304	20131224	659
1631	1	304	20131224	659
1674	0	304	20131224	1004
1818	0	304	20131226	1205
1860	1	304	20131226	1417
1901	0	304	20131226	1742
1968	1	304	20131227	711
2061	1	304	20131227	1408
2105	0	304	20131227	1643
2176	1	304	20131230	705
2238	0	304	20131230	1209
2272	1	304	20131230	1414
2282	0	304	20131230	1438
2303	1	304	20131230	1648
2327	0	304	20131230	1744
2328	0	304	20131230	1744
2382	1	304	20131231	708
2428	0	304	20131231	1114
2543	0	304	20140102	1207
2594	1	304	20140102	1425
2630	0	304	20140102	1745
2687	1	304	20140103	712
2733	0	304	20140103	1205
2830	0	304	20140103	1650
2993	1	304	20140106	1407
3040	0	304	20140106	1739
3231	0	304	20140107	1732
3293	1	304	20140108	705
3375	1	304	20140108	1407
3483	0	304	20140109	840
3487	1	304	20140109	910
3512	0	304	20140109	1210
3541	1	304	20140109	1415
3570	0	304	20140109	1740
3626	1	304	20140110	708
3673	0	304	20140110	1157
3704	1	304	20140110	1410
3792	1	304	20140113	653
3835	0	304	20140113	1137
3942	0	304	20140113	1744
3998	1	304	20140114	709
4030	0	304	20140114	1159
4077	1	304	20140114	1415
4107	0	304	20140114	1740
4157	1	304	20140115	709
4200	0	304	20140115	1151
4264	1	304	20140115	1411
4365	0	304	20140116	1206
4438	0	304	20140116	1747
4476	1	304	20140117	709
4525	0	304	20140117	1205
4557	1	304	20140117	1350
4559	0	304	20140117	1351
4702	0	304	20140120	1200
4703	0	304	20140120	1201
4733	1	304	20140120	1403
4786	0	304	20140120	1749
4875	0	304	20140121	1152
4983	0	304	20140121	1933
6153	1	304	20140217	726
6157	0	304	20140217	827
6197	1	304	20140218	722
6204	0	304	20140218	1027
6209	0	304	20140218	1702
6223	1	304	20140219	734
6237	0	304	20140219	1143
6252	1	304	20140219	1429
6262	0	304	20140219	1716
6283	1	304	20140220	734
6289	0	304	20140220	1145
6302	1	304	20140220	1406
6309	0	304	20140220	1547
6333	1	304	20140221	738
6345	0	304	20140221	1200
6357	1	304	20140221	1427
6364	0	304	20140221	1615
6432	0	304	20140224	1159
6506	0	304	20140224	1735
6604	0	304	20140225	1203
6677	0	304	20140225	1714
6741	1	304	20140226	708
6781	0	304	20140226	1206
6815	1	304	20140226	1404
6847	0	304	20140226	1731
6910	1	304	20140227	709
6942	0	304	20140227	1158
7000	1	304	20140227	1419
7017	0	304	20140227	1731
7063	1	304	20140228	708
7079	0	304	20140228	738
7139	1	304	20140228	1436
7158	0	304	20140228	1637
7390	1	304	20140304	716
7433	0	304	20140304	1206
7476	1	304	20140304	1403
7494	0	304	20140304	1444
7500	1	304	20140304	1538
7516	0	304	20140304	1731
7578	1	304	20140305	708
7619	0	304	20140305	1205
7653	1	304	20140305	1404
7703	0	304	20140305	1737
7762	1	304	20140306	705
7804	0	304	20140306	1144
7867	1	304	20140306	1440
7875	0	304	20140306	1634
7942	1	304	20140307	653
9220	0	304	20140317	1215
9254	1	304	20140317	1413
9328	0	304	20140317	1904
9481	0	304	20140318	1258
9577	0	304	20140318	1904
9822	0	304	20140319	1823
9878	1	304	20140320	646
9975	0	304	20140320	1213
9976	0	304	20140320	1213
10011	1	304	20140320	1401
10059	0	304	20140320	1734
10244	0	304	20140321	1210
10284	1	304	20140321	1400
10317	0	304	20140321	1630
10469	1	304	20140324	712
10506	0	304	20140324	1159
10563	1	304	20140324	1415
10580	0	304	20140324	1558
10586	1	304	20140324	1633
10634	0	304	20140324	1800
10766	0	304	20140325	1134
10813	1	304	20140325	1416
10878	0	304	20140325	1750
10968	1	304	20140326	657
11000	0	304	20140326	729
11009	1	304	20140326	751
11049	0	304	20140326	1208
11084	1	304	20140326	1407
11134	0	304	20140326	1739
11238	1	304	20140327	647
11317	0	304	20140327	1206
11318	0	304	20140327	1207
11364	1	304	20140327	1404
11401	0	304	20140327	1729
11526	1	304	20140328	716
11573	0	304	20140328	1159
11629	1	304	20140328	1410
11667	0	304	20140328	1646
11807	1	304	20140331	712
11862	0	304	20140331	1207
11905	1	304	20140331	1407
11932	0	304	20140331	1544
11933	0	304	20140331	1544
12162	0	304	20140401	1215
12184	1	304	20140401	1359
12239	0	304	20140401	1740
12347	1	304	20140402	712
12421	0	304	20140402	1218
12460	1	304	20140402	1421
12510	0	304	20140402	1740
12619	1	304	20140403	646
12780	0	304	20140403	1741
12908	1	304	20140404	714
12966	0	304	20140404	1211
13017	1	304	20140404	1412
13060	0	304	20140404	1649
13061	0	304	20140404	1649
13062	0	304	20140404	1649
13222	1	304	20140407	720
13264	0	304	20140407	1204
13312	1	304	20140407	1405
13353	0	304	20140407	1729
19	0	305	20131213	1156
55	1	305	20131213	1330
106	0	305	20131213	1635
248	1	305	20131216	722
294	0	305	20131216	1208
317	1	305	20131216	1319
373	0	305	20131216	1710
481	1	305	20131217	730
520	0	305	20131217	1200
553	1	305	20131217	1332
608	0	305	20131217	1741
844	0	305	20131218	1713
950	1	305	20131219	722
1123	0	305	20131219	2018
1172	1	305	20131220	727
1289	0	305	20131220	1631
1381	1	305	20131223	647
1620	1	305	20131224	648
1677	0	305	20131224	1008
1763	1	305	20131226	708
1886	0	305	20131226	1727
2007	0	305	20131227	1201
2008	0	305	20131227	1201
2046	1	305	20131227	1334
2084	0	305	20131227	1627
2178	1	305	20131230	707
2313	0	305	20131230	1733
2366	1	305	20131231	651
2417	0	305	20131231	1107
2476	1	305	20140102	651
2536	0	305	20140102	1202
2673	1	305	20140103	659
2737	0	305	20140103	1206
2902	1	305	20140106	715
2948	0	305	20140106	1209
2971	1	305	20140106	1327
3025	0	305	20140106	1701
3094	1	305	20140107	651
3101	0	305	20140107	657
3212	1	305	20140107	1504
3224	0	305	20140107	1700
3305	1	305	20140108	717
3387	0	305	20140108	1706
3472	1	305	20140109	729
3555	0	305	20140109	1548
3637	1	305	20140110	733
3734	0	305	20140110	1641
3813	1	305	20140113	714
3920	0	305	20140113	1709
4003	1	305	20140114	717
4116	0	305	20140114	1749
4162	1	305	20140115	715
4280	0	305	20140115	1706
4481	1	305	20140117	718
4583	0	305	20140117	1553
4671	1	305	20140120	725
4752	0	305	20140120	1702
4831	1	305	20140121	721
4942	0	305	20140121	1716
4988	1	305	20140122	620
5136	0	305	20140122	1852
5171	1	305	20140123	718
5255	0	305	20140123	1704
5327	1	305	20140124	720
5396	0	305	20140124	1630
5470	1	305	20140127	725
5540	1	305	20140128	722
5577	0	305	20140128	1533
5609	1	305	20140129	738
5634	0	305	20140129	1553
5670	1	305	20140130	728
5676	0	305	20140130	1155
5688	1	305	20140130	1319
5704	0	305	20140130	1636
5731	1	305	20140131	749
6410	1	305	20140224	735
6440	0	305	20140224	1203
6465	1	305	20140224	1336
6496	0	305	20140224	1718
6731	1	305	20140226	658
6798	0	305	20140226	1214
6809	1	305	20140226	1357
6846	0	305	20140226	1722
6906	1	305	20140227	703
6960	0	305	20140227	1206
6985	1	305	20140227	1338
7009	0	305	20140227	1629
7071	1	305	20140228	719
7180	0	305	20140228	1719
7216	1	305	20140303	705
7253	0	305	20140303	1205
7280	1	305	20140303	1323
7314	0	305	20140303	1720
7402	1	305	20140304	754
7419	0	305	20140304	1148
7468	1	305	20140304	1355
7519	0	305	20140304	1732
7594	1	305	20140305	746
7640	1	305	20140305	1340
7709	0	305	20140305	1744
7783	1	305	20140306	743
7805	0	305	20140306	1150
7839	1	305	20140306	1349
7898	0	305	20140306	1742
7971	1	305	20140307	729
8016	0	305	20140307	1208
8017	0	305	20140307	1208
8040	1	305	20140307	1352
8081	0	305	20140307	1653
8172	1	305	20140310	720
8211	0	305	20140310	1202
8243	1	305	20140310	1350
8338	0	305	20140310	1956
8380	1	305	20140311	724
8411	0	305	20140311	1159
8446	1	305	20140311	1354
8535	0	305	20140311	2013
8576	1	305	20140312	732
8606	0	305	20140312	1203
8649	1	305	20140312	1407
8735	0	305	20140312	2022
8777	1	305	20140313	734
8819	0	305	20140313	1211
8841	1	305	20140313	1358
8890	0	305	20140313	1735
9412	1	305	20140318	719
9443	0	305	20140318	1148
9496	1	305	20140318	1355
9581	0	305	20140318	1914
9628	1	305	20140319	643
9801	0	305	20140319	1800
9915	1	305	20140320	736
9944	0	305	20140320	1105
10006	1	305	20140320	1354
10071	0	305	20140320	1744
10196	1	305	20140321	727
10249	0	305	20140321	1211
10347	0	305	20140321	1702
10477	1	305	20140324	732
10527	0	305	20140324	1210
10548	1	305	20140324	1353
10637	0	305	20140324	1806
10739	1	305	20140325	720
10800	1	305	20140325	1352
10844	0	305	20140325	1725
10999	1	305	20140326	727
11050	0	305	20140326	1209
11071	1	305	20140326	1351
11152	0	305	20140326	1757
11327	0	305	20140327	1210
11407	0	305	20140327	1737
11534	1	305	20140328	734
11583	0	305	20140328	1206
11817	1	305	20140331	724
11840	0	305	20140331	1115
11895	1	305	20140331	1354
11971	0	305	20140331	1743
12102	1	305	20140401	730
12137	0	305	20140401	1204
12181	1	305	20140401	1354
12268	0	305	20140401	1813
12366	1	305	20140402	800
12538	0	305	20140402	1803
12648	1	305	20140403	725
12684	0	305	20140403	1205
12727	1	305	20140403	1358
12766	0	305	20140403	1729
12919	1	305	20140404	727
12975	0	305	20140404	1215
13225	1	305	20140407	729
13265	0	305	20140407	1205
13	0	306	20131213	1057
66	1	306	20131213	1346
118	0	306	20131213	1651
246	1	306	20131216	720
428	0	306	20131216	1945
611	0	306	20131217	1746
698	1	306	20131218	732
784	0	306	20131218	1254
787	1	306	20131218	1325
880	0	306	20131218	1808
943	1	306	20131219	710
986	0	306	20131219	1156
1017	1	306	20131219	1304
1095	0	306	20131219	1757
1171	1	306	20131220	723
1203	0	306	20131220	1133
1264	1	306	20131220	1404
1300	0	306	20131220	1639
1352	1	306	20131221	734
1358	0	306	20131221	907
1385	1	306	20131223	654
1504	1	306	20131223	1428
1550	0	306	20131223	1733
1648	1	306	20131224	721
1680	0	306	20131224	1011
1772	1	306	20131226	721
1904	0	306	20131226	1743
1969	1	306	20131227	712
1995	0	306	20131227	1002
2045	1	306	20131227	1328
2120	0	306	20131227	1707
2189	1	306	20131230	722
2339	0	306	20131230	1755
2663	1	306	20140103	646
2731	0	306	20140103	1204
2759	1	306	20140103	1318
2836	0	306	20140103	1706
2894	1	306	20140106	710
2910	0	306	20140106	749
3088	1	306	20140107	632
3135	0	306	20140107	815
3816	1	306	20140113	720
3939	0	306	20140113	1743
3994	1	306	20140114	707
4056	0	306	20140114	1256
4061	1	306	20140114	1343
4114	0	306	20140114	1747
4131	1	306	20140115	553
4293	0	306	20140115	1739
4383	0	306	20140116	1217
4432	0	306	20140116	1740
4490	1	306	20140117	722
4541	0	306	20140117	1214
4550	1	306	20140117	1309
4669	1	306	20140120	720
4772	0	306	20140120	1740
4966	0	306	20140121	1747
5172	1	306	20140123	720
5222	1	306	20140123	1400
5276	0	306	20140123	1745
5332	1	306	20140124	738
5360	0	306	20140124	1228
5372	1	306	20140124	1401
5469	1	306	20140127	723
5488	0	306	20140127	1209
5517	1	306	20140127	1408
5528	0	306	20140127	1741
5608	1	306	20140129	735
5648	0	306	20140129	1753
5667	1	306	20140130	724
5729	1	306	20140131	728
5749	0	306	20140131	1249
5758	1	306	20140131	1414
6286	1	306	20140220	846
6287	0	306	20140220	1042
6310	1	306	20140220	1559
6313	0	306	20140220	1711
6527	0	306	20140224	1757
6560	1	306	20140225	703
6703	0	306	20140225	1745
6747	1	306	20140226	717
6882	0	306	20140226	1758
6915	1	306	20140227	715
6954	0	306	20140227	1205
7379	1	306	20140304	705
7545	0	306	20140304	1759
7587	1	306	20140305	723
7733	0	306	20140305	2002
7912	0	306	20140306	1758
8094	0	306	20140307	2008
8151	1	306	20140310	658
8309	0	306	20140310	1745
8371	1	306	20140311	709
8536	0	306	20140311	2020
8544	1	306	20140312	628
8701	0	306	20140312	1754
8709	1	306	20140312	1910
8741	0	306	20140312	2145
8786	0	306	20140313	816
8788	1	306	20140313	949
8946	0	306	20140313	2035
9133	1	306	20140316	1927
9351	0	306	20140317	2117
9373	1	306	20140318	602
9608	0	306	20140318	2137
9842	1	306	20140319	2003
9861	0	306	20140319	2200
9913	1	306	20140320	733
10060	0	306	20140320	1735
10219	0	306	20140321	1136
10287	1	306	20140321	1407
10331	0	306	20140321	1645
10522	0	306	20140324	1207
10559	1	306	20140324	1409
10609	0	306	20140324	1737
10745	1	306	20140325	731
10752	0	306	20140325	807
10996	1	306	20140326	723
11010	0	306	20140326	815
11189	1	306	20140326	2012
11212	0	306	20140326	2155
11274	1	306	20140327	720
11462	0	306	20140327	2036
11533	1	306	20140328	734
11593	0	306	20140328	1209
11606	1	306	20140328	1235
11698	0	306	20140328	1816
11913	0	306	20140331	1421
12084	1	306	20140401	706
12165	0	306	20140401	1218
12186	1	306	20140401	1401
12251	0	306	20140401	1754
12357	1	306	20140402	723
12492	0	306	20140402	1718
12570	1	306	20140402	2016
12628	1	306	20140403	700
12649	0	306	20140403	726
12748	1	306	20140403	1447
12777	0	306	20140403	1740
13075	0	306	20140404	1728
13219	1	306	20140407	716
15	0	307	20131213	1142
79	1	307	20131213	1413
125	0	307	20131213	1704
251	1	307	20131216	733
308	0	307	20131216	1218
340	1	307	20131216	1418
425	0	307	20131216	1935
954	1	307	20131219	738
978	0	307	20131219	1120
1030	1	307	20131219	1359
1060	0	307	20131219	1615
1174	1	307	20131220	729
1202	0	307	20131220	1131
1272	1	307	20131220	1414
1283	0	307	20131220	1559
1418	1	307	20131223	747
1497	1	307	20131223	1410
1524	0	307	20131223	1607
1661	1	307	20131224	745
1681	0	307	20131224	1011
1806	0	307	20131226	1143
1857	1	307	20131226	1410
1876	0	307	20131226	1606
1984	1	307	20131227	748
1991	0	307	20131227	920
1994	1	307	20131227	1000
2015	0	307	20131227	1206
2065	1	307	20131227	1413
2078	0	307	20131227	1552
2394	1	307	20131231	726
2420	0	307	20131231	1109
2500	1	307	20140102	729
2521	0	307	20140102	1123
2607	0	307	20140102	1526
2710	0	307	20140103	1049
2799	0	307	20140103	1506
2909	1	307	20140106	745
2992	1	307	20140106	1406
3015	0	307	20140106	1556
3126	1	307	20140107	727
3153	0	307	20140107	1128
3198	1	307	20140107	1409
3213	0	307	20140107	1544
3819	1	307	20140113	736
3837	0	307	20140113	1154
3898	1	307	20140113	1412
3917	0	307	20140113	1611
4051	1	307	20140114	1216
4071	0	307	20140114	1403
4352	0	307	20140116	1151
4672	1	307	20140120	729
4673	1	307	20140120	729
4674	1	307	20140120	729
4675	1	307	20140120	729
4694	0	307	20140120	1138
4747	0	307	20140120	1605
4839	1	307	20140121	733
4841	1	307	20140121	733
4844	1	307	20140121	733
4847	1	307	20140121	734
4849	1	307	20140121	734
4852	1	307	20140121	734
4874	0	307	20140121	1149
4939	0	307	20140121	1554
5026	1	307	20140122	730
5044	0	307	20140122	1125
5071	1	307	20140122	1412
5089	0	307	20140122	1540
5178	1	307	20140123	740
5192	0	307	20140123	1156
5231	1	307	20140123	1413
5243	0	307	20140123	1527
5328	1	307	20140124	722
5350	0	307	20140124	1157
5376	1	307	20140124	1414
5391	0	307	20140124	1552
6154	1	307	20140217	731
6159	0	307	20140217	1044
6303	1	307	20140220	1415
6306	0	307	20140220	1450
6358	1	307	20140221	1429
6361	0	307	20140221	1538
6405	1	307	20140224	714
6433	0	307	20140224	1159
6482	1	307	20140224	1409
6493	0	307	20140224	1617
6573	1	307	20140225	723
6600	0	307	20140225	1156
6647	1	307	20140225	1400
6671	0	307	20140225	1559
6750	1	307	20140226	723
6790	0	307	20140226	1209
6817	1	307	20140226	1405
6838	0	307	20140226	1612
6919	1	307	20140227	726
6946	0	307	20140227	1200
6993	1	307	20140227	1403
7008	0	307	20140227	1613
7136	0	307	20140228	1419
7223	1	307	20140303	725
7248	0	307	20140303	1201
7298	1	307	20140303	1416
7332	0	307	20140303	1740
7420	0	307	20140304	1153
7487	1	307	20140304	1420
7518	0	307	20140304	1732
7592	1	307	20140305	742
7655	1	307	20140305	1409
7690	0	307	20140305	1716
7790	1	307	20140306	815
7802	0	307	20140306	1138
7860	1	307	20140306	1415
7878	0	307	20140306	1653
7955	1	307	20140307	704
8198	0	307	20140310	1110
8254	1	307	20140310	1408
8277	0	307	20140310	1606
8387	1	307	20140311	739
8404	0	307	20140311	1131
8457	1	307	20140311	1408
8474	0	307	20140311	1613
8575	1	307	20140312	728
8597	0	307	20140312	1157
8985	1	307	20140314	732
8998	0	307	20140314	1133
9030	1	307	20140314	1414
9050	0	307	20140314	1548
9168	1	307	20140317	713
9197	0	307	20140317	1152
9252	1	307	20140317	1412
9277	0	307	20140317	1605
9326	1	307	20140317	1845
9341	0	307	20140317	2027
9418	1	307	20140318	741
9454	0	307	20140318	1206
9504	1	307	20140318	1408
9527	0	307	20140318	1614
9662	1	307	20140319	753
9679	0	307	20140319	1139
9758	0	307	20140319	1536
9921	1	307	20140320	826
9935	0	307	20140320	1016
9943	1	307	20140320	1101
9958	0	307	20140320	1203
10013	1	307	20140320	1402
10039	0	307	20140320	1613
10200	1	307	20140321	749
10209	0	307	20140321	1013
10290	1	307	20140321	1412
10312	0	307	20140321	1600
10479	1	307	20140324	753
10507	0	307	20140324	1202
10560	1	307	20140324	1411
10584	0	307	20140324	1606
10746	1	307	20140325	735
10772	0	307	20140325	1156
10773	0	307	20140325	1156
10831	0	307	20140325	1605
10995	1	307	20140326	719
11031	0	307	20140326	1159
11085	1	307	20140326	1411
11109	0	307	20140326	1557
11834	1	307	20140331	1037
11836	0	307	20140331	1048
11904	1	307	20140331	1406
11937	0	307	20140331	1603
12100	1	307	20140401	726
12129	0	307	20140401	1153
12187	1	307	20140401	1402
12215	0	307	20140401	1628
12359	1	307	20140402	726
12392	0	307	20140402	1153
12447	1	307	20140402	1358
12478	0	307	20140402	1602
12686	0	307	20140403	1205
12731	1	307	20140403	1400
12756	0	307	20140403	1605
12942	0	307	20140404	1038
12945	1	307	20140404	1119
12955	0	307	20140404	1205
13010	1	307	20140404	1400
13040	0	307	20140404	1605
13220	1	307	20140407	719
13245	0	307	20140407	1115
13305	1	307	20140407	1356
13344	0	307	20140407	1621
26	0	308	20131213	1206
72	1	308	20131213	1358
143	0	308	20131213	1919
237	1	308	20131216	710
298	0	308	20131216	1210
322	1	308	20131216	1350
401	0	308	20131216	1754
544	0	308	20131217	1217
649	0	308	20131217	2036
650	0	308	20131217	2036
686	1	308	20131218	710
761	0	308	20131218	1206
807	1	308	20131218	1407
879	0	308	20131218	1753
1005	0	308	20131219	1210
1031	1	308	20131219	1401
1086	0	308	20131219	1743
1159	1	308	20131220	708
1304	0	308	20131220	1640
1392	1	308	20131223	701
1458	0	308	20131223	1207
1488	1	308	20131223	1403
1547	0	308	20131223	1731
1642	1	308	20131224	708
1684	0	308	20131224	1012
1767	1	308	20131226	713
1817	0	308	20131226	1204
1903	0	308	20131226	1743
1970	1	308	20131227	714
2091	0	308	20131227	1634
2179	1	308	20131230	708
2241	0	308	20131230	1210
2263	1	308	20131230	1359
2322	0	308	20131230	1741
2383	1	308	20131231	709
2421	0	308	20131231	1109
2489	1	308	20140102	704
2555	0	308	20140102	1211
2584	1	308	20140102	1403
2628	0	308	20140102	1744
2682	1	308	20140103	708
2743	0	308	20140103	1208
2778	1	308	20140103	1359
2834	0	308	20140103	1653
2947	0	308	20140106	1208
2981	1	308	20140106	1350
3057	0	308	20140106	1751
3108	1	308	20140107	703
3168	0	308	20140107	1210
3237	0	308	20140107	1738
3302	1	308	20140108	714
3403	0	308	20140108	1739
3482	0	308	20140109	832
3623	1	308	20140110	705
3683	0	308	20140110	1209
3698	1	308	20140110	1356
3737	0	308	20140110	1645
3798	1	308	20140113	700
3863	0	308	20140113	1214
3883	1	308	20140113	1352
3938	0	308	20140113	1742
3997	1	308	20140114	708
4152	1	308	20140115	706
4229	0	308	20140115	1211
4256	1	308	20140115	1359
4296	0	308	20140115	1805
4373	0	308	20140116	1209
4406	1	308	20140116	1402
4444	0	308	20140116	1808
4468	1	308	20140117	659
4536	0	308	20140117	1211
4562	1	308	20140117	1401
4596	0	308	20140117	1644
4658	1	308	20140120	709
4707	0	308	20140120	1213
4708	0	308	20140120	1213
4724	1	308	20140120	1353
4779	0	308	20140120	1743
4821	1	308	20140121	707
4872	0	308	20140121	1140
4920	1	308	20140121	1402
4950	0	308	20140121	1738
5002	1	308	20140122	652
5003	1	308	20140122	653
5129	0	308	20140122	1814
5160	1	308	20140123	702
5206	0	308	20140123	1211
5219	1	308	20140123	1354
5288	0	308	20140123	1803
5319	1	308	20140124	707
5358	0	308	20140124	1212
5367	1	308	20140124	1349
5437	0	308	20140124	1842
5468	1	308	20140127	715
5487	0	308	20140127	1208
5510	1	308	20140127	1352
5527	0	308	20140127	1741
5539	1	308	20140128	712
5557	0	308	20140128	1208
5583	0	308	20140128	1732
5604	1	308	20140129	711
5643	0	308	20140129	1732
5644	0	308	20140129	1732
5663	1	308	20140130	710
5684	0	308	20140130	1212
5726	1	308	20140131	711
5767	0	308	20140131	1605
6402	1	308	20140224	705
6445	0	308	20140224	1205
6475	1	308	20140224	1357
6514	0	308	20140224	1738
6564	1	308	20140225	708
6606	0	308	20140225	1205
6643	1	308	20140225	1357
6702	0	308	20140225	1744
6792	0	308	20140226	1209
6865	0	308	20140226	1743
6947	0	308	20140227	1201
6992	1	308	20140227	1359
7031	0	308	20140227	1739
7065	1	308	20140228	712
7184	0	308	20140228	1809
7228	1	308	20140303	732
7246	0	308	20140303	1200
7285	1	308	20140303	1351
7330	0	308	20140303	1739
7380	1	308	20140304	706
7430	0	308	20140304	1205
7467	1	308	20140304	1354
7517	0	308	20140304	1731
7616	0	308	20140305	1202
7706	0	308	20140305	1740
7769	1	308	20140306	712
7811	0	308	20140306	1204
7846	1	308	20140306	1358
7890	0	308	20140306	1737
7951	1	308	20140307	701
8087	0	308	20140307	1818
8104	1	308	20140308	816
8127	0	308	20140308	1644
8166	1	308	20140310	710
8224	0	308	20140310	1209
8251	1	308	20140310	1359
8302	0	308	20140310	1741
8424	0	308	20140311	1206
8449	1	308	20140311	1400
8497	0	308	20140311	1740
8564	1	308	20140312	709
8630	0	308	20140312	1215
8645	1	308	20140312	1401
8690	0	308	20140312	1739
8758	1	308	20140313	659
8886	0	308	20140313	1729
8971	1	308	20140314	711
9163	1	308	20140317	709
9209	0	308	20140317	1204
9247	1	308	20140317	1359
9313	0	308	20140317	1757
9450	0	308	20140318	1203
9507	1	308	20140318	1412
9549	0	308	20140318	1745
9653	1	308	20140319	715
9692	0	308	20140319	1204
9777	0	308	20140319	1733
9905	1	308	20140320	713
9963	0	308	20140320	1206
10072	0	308	20140320	1746
10186	1	308	20140321	715
10245	0	308	20140321	1210
10288	1	308	20140321	1407
10370	0	308	20140321	1911
10468	1	308	20140324	711
10520	0	308	20140324	1206
10552	1	308	20140324	1359
10605	0	308	20140324	1734
10732	1	308	20140325	712
10802	1	308	20140325	1359
10866	0	308	20140325	1747
11032	0	308	20140326	1200
11079	1	308	20140326	1401
